Measurement,Country,Location,Latitude,Longitude,Start,End,conc,unc,uncrel
m880_S,Ukraine,St. Chartoriysk,51.229,26.885,09/04/2020,16/04/2020,7.03,,
m880_J,Ukraine,St. Chartoriysk,51.229,24.885,09/04/2020,16/04/2020,7.03,,
m880_V,Ukraine,St. Chartoriysk,52.229,25.885,09/04/2020,16/04/2020,7.03,,
m880_Z,Ukraine,St. Chartoriysk,50.229,25.885,09/04/2020,16/04/2020,7.03,,
m881_C,Ukraine,St. Chartoriysk,51.229,25.885,16/04/2020,22/04/2020,14.9,,
m881_S,Ukraine,St. Chartoriysk,51.229,26.885,16/04/2020,22/04/2020,14.9,,
m881_J,Ukraine,St. Chartoriysk,51.229,24.885,16/04/2020,22/04/2020,14.9,,
m881_V,Ukraine,St. Chartoriysk,52.229,25.885,16/04/2020,22/04/2020,14.9,,
m881_Z,Ukraine,St. Chartoriysk,50.229,25.885,16/04/2020,22/04/2020,14.9,,
m882_C,Ukraine,St. Chartoriysk,51.229,25.885,22/04/2020,29/04/2020,2.63,,
m882_S,Ukraine,St. Chartoriysk,51.229,26.885,22/04/2020,29/04/2020,2.63,,
m882_J,Ukraine,St. Chartoriysk,51.229,24.885,22/04/2020,29/04/2020,2.63,,
m882_V,Ukraine,St. Chartoriysk,52.229,25.885,22/04/2020,29/04/2020,2.63,,
m882_Z,Ukraine,St. Chartoriysk,50.229,25.885,22/04/2020,29/04/2020,2.63,,
m883_C,Ukraine,St. Chartoriysk,51.229,25.885,29/04/2020,12/05/2020,2.94,,
m883_S,Ukraine,St. Chartoriysk,51.229,26.885,29/04/2020,12/05/2020,2.94,,
m883_J,Ukraine,St. Chartoriysk,51.229,24.885,29/04/2020,12/05/2020,2.94,,
m883_V,Ukraine,St. Chartoriysk,52.229,25.885,29/04/2020,12/05/2020,2.94,,
m883_Z,Ukraine,St. Chartoriysk,50.229,25.885,29/04/2020,12/05/2020,2.94,,
m884_C,Ukraine,St. Chartoriysk,51.229,25.885,12/05/2020,19/05/2020,2.01,,
m884_S,Ukraine,St. Chartoriysk,51.229,26.885,12/05/2020,19/05/2020,2.01,,
m884_J,Ukraine,St. Chartoriysk,51.229,24.885,12/05/2020,19/05/2020,2.01,,
m884_V,Ukraine,St. Chartoriysk,52.229,25.885,12/05/2020,19/05/2020,2.01,,
m884_Z,Ukraine,St. Chartoriysk,50.229,25.885,12/05/2020,19/05/2020,2.01,,
m885_C,Ukraine,St. Chartoriysk,51.229,25.885,19/05/2020,28/05/2020,1.88,,
m885_S,Ukraine,St. Chartoriysk,51.229,26.885,19/05/2020,28/05/2020,1.88,,
m885_J,Ukraine,St. Chartoriysk,51.229,24.885,19/05/2020,28/05/2020,1.88,,
m885_V,Ukraine,St. Chartoriysk,52.229,25.885,19/05/2020,28/05/2020,1.88,,
m885_Z,Ukraine,St. Chartoriysk,50.229,25.885,19/05/2020,28/05/2020,1.88,,
m886_C,Ukraine,St. Chartoriysk,51.229,25.885,28/05/2020,09/06/2020,2.01,,
m886_S,Ukraine,St. Chartoriysk,51.229,26.885,28/05/2020,09/06/2020,2.01,,
m886_J,Ukraine,St. Chartoriysk,51.229,24.885,28/05/2020,09/06/2020,2.01,,
m886_V,Ukraine,St. Chartoriysk,52.229,25.885,28/05/2020,09/06/2020,2.01,,
m886_Z,Ukraine,St. Chartoriysk,50.229,25.885,28/05/2020,09/06/2020,2.01,,
m890_C,Ukraine,Sukhovolya,51.342,25.967,31/03/2020,10/04/2020,5.9,,
m890_S,Ukraine,Sukhovolya,51.342,26.967,31/03/2020,10/04/2020,5.9,,
m890_J,Ukraine,Sukhovolya,51.342,24.967,31/03/2020,10/04/2020,5.9,,
m890_V,Ukraine,Sukhovolya,52.342,25.967,31/03/2020,10/04/2020,5.9,,
m890_Z,Ukraine,Sukhovolya,50.342,25.967,31/03/2020,10/04/2020,5.9,,
m891_C,Ukraine,Sukhovolya,51.342,25.967,10/04/2020,15/04/2020,9.26,,
m891_S,Ukraine,Sukhovolya,51.342,26.967,10/04/2020,15/04/2020,9.26,,
m891_J,Ukraine,Sukhovolya,51.342,24.967,10/04/2020,15/04/2020,9.26,,
m891_V,Ukraine,Sukhovolya,52.342,25.967,10/04/2020,15/04/2020,9.26,,
m891_Z,Ukraine,Sukhovolya,50.342,25.967,10/04/2020,15/04/2020,9.26,,
m892_C,Ukraine,Sukhovolya,51.342,25.967,15/04/2020,21/04/2020,6.59,,
m892_S,Ukraine,Sukhovolya,51.342,26.967,15/04/2020,21/04/2020,6.59,,
m892_J,Ukraine,Sukhovolya,51.342,24.967,15/04/2020,21/04/2020,6.59,,
m892_V,Ukraine,Sukhovolya,52.342,25.967,15/04/2020,21/04/2020,6.59,,
m892_Z,Ukraine,Sukhovolya,50.342,25.967,15/04/2020,21/04/2020,6.59,,
m893_C,Ukraine,Sukhovolya,51.342,25.967,21/04/2020,30/04/2020,2.96,,
m893_S,Ukraine,Sukhovolya,51.342,26.967,21/04/2020,30/04/2020,2.96,,
m893_J,Ukraine,Sukhovolya,51.342,24.967,21/04/2020,30/04/2020,2.96,,
m893_V,Ukraine,Sukhovolya,52.342,25.967,21/04/2020,30/04/2020,2.96,,
m893_Z,Ukraine,Sukhovolya,50.342,25.967,21/04/2020,30/04/2020,2.96,,
m894_C,Ukraine,Sukhovolya,51.342,25.967,30/04/2020,13/05/2020,3.43,,
m894_S,Ukraine,Sukhovolya,51.342,26.967,30/04/2020,13/05/2020,3.43,,
m894_J,Ukraine,Sukhovolya,51.342,24.967,30/04/2020,13/05/2020,3.43,,
m894_V,Ukraine,Sukhovolya,52.342,25.967,30/04/2020,13/05/2020,3.43,,
m894_Z,Ukraine,Sukhovolya,50.342,25.967,30/04/2020,13/05/2020,3.43,,
m895_C,Ukraine,Sukhovolya,51.342,25.967,13/05/2020,20/05/2020,1.25,,
m895_S,Ukraine,Sukhovolya,51.342,26.967,13/05/2020,20/05/2020,1.25,,
m895_J,Ukraine,Sukhovolya,51.342,24.967,13/05/2020,20/05/2020,1.25,,
m895_V,Ukraine,Sukhovolya,52.342,25.967,13/05/2020,20/05/2020,1.25,,
m895_Z,Ukraine,Sukhovolya,50.342,25.967,13/05/2020,20/05/2020,1.25,,
m896_C,Ukraine,Sukhovolya,51.342,25.967,20/05/2020,29/05/2020,1.89,,
m896_S,Ukraine,Sukhovolya,51.342,26.967,20/05/2020,29/05/2020,1.89,,
m896_J,Ukraine,Sukhovolya,51.342,24.967,20/05/2020,29/05/2020,1.89,,
m896_V,Ukraine,Sukhovolya,52.342,25.967,20/05/2020,29/05/2020,1.89,,
m896_Z,Ukraine,Sukhovolya,50.342,25.967,20/05/2020,29/05/2020,1.89,,
m897_C,Ukraine,Sukhovolya,51.342,25.967,29/05/2020,10/06/2020,2.38,,
m897_S,Ukraine,Sukhovolya,51.342,26.967,29/05/2020,10/06/2020,2.38,,
m897_J,Ukraine,Sukhovolya,51.342,24.967,29/05/2020,10/06/2020,2.38,,
m897_V,Ukraine,Sukhovolya,52.342,25.967,29/05/2020,10/06/2020,2.38,,
m897_Z,Ukraine,Sukhovolya,50.342,25.967,29/05/2020,10/06/2020,2.38,,
m901_C,Ukraine,Varash,51.336,25.855,30/03/2020,05/04/2020,4.45,0.3916,8.8
m901_S,Ukraine,Varash,51.336,26.855,30/03/2020,05/04/2020,4.45,0.3916,8.8
m901_J,Ukraine,Varash,51.336,24.855,30/03/2020,05/04/2020,4.45,0.3916,8.8
m901_V,Ukraine,Varash,52.336,25.855,30/03/2020,05/04/2020,4.45,0.3916,8.8
m901_Z,Ukraine,Varash,50.336,25.855,30/03/2020,05/04/2020,4.45,0.3916,8.8
m902_C,Ukraine,Varash,51.336,25.855,05/04/2020,06/04/2020,13.5,1.4985,11.1
m902_S,Ukraine,Varash,51.336,26.855,05/04/2020,06/04/2020,13.5,1.4985,11.1
m902_J,Ukraine,Varash,51.336,24.855,05/04/2020,06/04/2020,13.5,1.4985,11.1
m902_V,Ukraine,Varash,52.336,25.855,05/04/2020,06/04/2020,13.5,1.4985,11.1
m902_Z,Ukraine,Varash,50.336,25.855,05/04/2020,06/04/2020,13.5,1.4985,11.1
m903_C,Ukraine,Varash,51.336,25.855,06/04/2020,07/04/2020,61.4,4.912,8
m903_S,Ukraine,Varash,51.336,26.855,06/04/2020,07/04/2020,61.4,4.912,8
m903_J,Ukraine,Varash,51.336,24.855,06/04/2020,07/04/2020,61.4,4.912,8
m903_V,Ukraine,Varash,52.336,25.855,06/04/2020,07/04/2020,61.4,4.912,8
m903_Z,Ukraine,Varash,50.336,25.855,06/04/2020,07/04/2020,61.4,4.912,8
m904_C,Ukraine,Varash,51.336,25.855,07/04/2020,08/04/2020,15.8,2.4016,15.2
m904_S,Ukraine,Varash,51.336,26.855,07/04/2020,08/04/2020,15.8,2.4016,15.2
m904_J,Ukraine,Varash,51.336,24.855,07/04/2020,08/04/2020,15.8,2.4016,15.2
m904_V,Ukraine,Varash,52.336,25.855,07/04/2020,08/04/2020,15.8,2.4016,15.2
m904_Z,Ukraine,Varash,50.336,25.855,07/04/2020,08/04/2020,15.8,2.4016,15.2
m905_C,Ukraine,Varash,51.336,25.855,08/04/2020,09/04/2020,12.7,2.1971,17.3
m905_S,Ukraine,Varash,51.336,26.855,08/04/2020,09/04/2020,12.7,2.1971,17.3
m905_J,Ukraine,Varash,51.336,24.855,08/04/2020,09/04/2020,12.7,2.1971,17.3
m905_V,Ukraine,Varash,52.336,25.855,08/04/2020,09/04/2020,12.7,2.1971,17.3
m905_Z,Ukraine,Varash,50.336,25.855,08/04/2020,09/04/2020,12.7,2.1971,17.3
m906_C,Ukraine,Varash,51.336,25.855,09/04/2020,10/04/2020,4.73,1.2061,25.5
m906_S,Ukraine,Varash,51.336,26.855,09/04/2020,10/04/2020,4.73,1.2061,25.5
m906_J,Ukraine,Varash,51.336,24.855,09/04/2020,10/04/2020,4.73,1.2061,25.5
m906_V,Ukraine,Varash,52.336,25.855,09/04/2020,10/04/2020,4.73,1.2061,25.5
m906_Z,Ukraine,Varash,50.336,25.855,09/04/2020,10/04/2020,4.73,1.2061,25.5
m907_C,Ukraine,Varash,51.336,25.855,10/04/2020,11/04/2020,8.86,1.1961,13.5
m907_S,Ukraine,Varash,51.336,26.855,10/04/2020,11/04/2020,8.86,1.1961,13.5
m907_J,Ukraine,Varash,51.336,24.855,10/04/2020,11/04/2020,8.86,1.1961,13.5
m907_V,Ukraine,Varash,52.336,25.855,10/04/2020,11/04/2020,8.86,1.1961,13.5
m907_Z,Ukraine,Varash,50.336,25.855,10/04/2020,11/04/2020,8.86,1.1961,13.5
m908_C,Ukraine,Varash,51.336,25.855,11/04/2020,12/04/2020,14.5,1.305,9
m908_S,Ukraine,Varash,51.336,26.855,11/04/2020,12/04/2020,14.5,1.305,9
m908_J,Ukraine,Varash,51.336,24.855,11/04/2020,12/04/2020,14.5,1.305,9
m908_V,Ukraine,Varash,52.336,25.855,11/04/2020,12/04/2020,14.5,1.305,9
m908_Z,Ukraine,Varash,50.336,25.855,11/04/2020,12/04/2020,14.5,1.305,9
m909_C,Ukraine,Varash,51.336,25.855,12/04/2020,13/04/2020,19.4,1.9982,10.3
m909_S,Ukraine,Varash,51.336,26.855,12/04/2020,13/04/2020,19.4,1.9982,10.3
m909_J,Ukraine,Varash,51.336,24.855,12/04/2020,13/04/2020,19.4,1.9982,10.3
m909_V,Ukraine,Varash,52.336,25.855,12/04/2020,13/04/2020,19.4,1.9982,10.3
m909_Z,Ukraine,Varash,50.336,25.855,12/04/2020,13/04/2020,19.4,1.9982,10.3
m910_C,Ukraine,Varash,51.336,25.855,13/04/2020,14/04/2020,2.88,0.5962,20.7
m910_S,Ukraine,Varash,51.336,26.855,13/04/2020,14/04/2020,2.88,0.5962,20.7
m910_J,Ukraine,Varash,51.336,24.855,13/04/2020,14/04/2020,2.88,0.5962,20.7
m910_V,Ukraine,Varash,52.336,25.855,13/04/2020,14/04/2020,2.88,0.5962,20.7
m910_Z,Ukraine,Varash,50.336,25.855,13/04/2020,14/04/2020,2.88,0.5962,20.7
m911_C,Ukraine,Varash,51.336,25.855,14/04/2020,21/04/2020,6.73,0.44,6.5
m911_S,Ukraine,Varash,51.336,26.855,14/04/2020,21/04/2020,6.73,0.44,6.5
m911_J,Ukraine,Varash,51.336,24.855,14/04/2020,21/04/2020,6.73,0.44,6.5
m911_V,Ukraine,Varash,52.336,25.855,14/04/2020,21/04/2020,6.73,0.44,6.5
m911_Z,Ukraine,Varash,50.336,25.855,14/04/2020,21/04/2020,6.73,0.44,6.5
m912_C,Ukraine,Varash,51.336,25.855,21/04/2020,29/04/2020,5.52,0.3974,7.2
m912_S,Ukraine,Varash,51.336,26.855,21/04/2020,29/04/2020,5.52,0.3974,7.2
m912_J,Ukraine,Varash,51.336,24.855,21/04/2020,29/04/2020,5.52,0.3974,7.2
m912_V,Ukraine,Varash,52.336,25.855,21/04/2020,29/04/2020,5.52,0.3974,7.2
m912_Z,Ukraine,Varash,50.336,25.855,21/04/2020,29/04/2020,5.52,0.3974,7.2
m913_C,Ukraine,Varash,51.336,25.855,29/04/2020,12/05/2020,3.33,0.2264,6.8
m913_S,Ukraine,Varash,51.336,26.855,29/04/2020,12/05/2020,3.33,0.2264,6.8
m913_J,Ukraine,Varash,51.336,24.855,29/04/2020,12/05/2020,3.33,0.2264,6.8
m913_V,Ukraine,Varash,52.336,25.855,29/04/2020,12/05/2020,3.33,0.2264,6.8
m913_Z,Ukraine,Varash,50.336,25.855,29/04/2020,12/05/2020,3.33,0.2264,6.8
m914_C,Ukraine,Varash,51.336,25.855,12/05/2020,19/05/2020,1.59,,
m914_S,Ukraine,Varash,51.336,26.855,12/05/2020,19/05/2020,1.59,,
m914_J,Ukraine,Varash,51.336,24.855,12/05/2020,19/05/2020,1.59,,
m914_V,Ukraine,Varash,52.336,25.855,12/05/2020,19/05/2020,1.59,,
m914_Z,Ukraine,Varash,50.336,25.855,12/05/2020,19/05/2020,1.59,,
m915_C,Ukraine,Varash,51.336,25.855,19/05/2020,28/05/2020,2.09,,
m915_S,Ukraine,Varash,51.336,26.855,19/05/2020,28/05/2020,2.09,,
m915_J,Ukraine,Varash,51.336,24.855,19/05/2020,28/05/2020,2.09,,
m915_V,Ukraine,Varash,52.336,25.855,19/05/2020,28/05/2020,2.09,,
m915_Z,Ukraine,Varash,50.336,25.855,19/05/2020,28/05/2020,2.09,,
m916_C,Ukraine,Varash,51.336,25.855,28/05/2020,09/06/2020,1.81,,
m916_S,Ukraine,Varash,51.336,26.855,28/05/2020,09/06/2020,1.81,,
m916_J,Ukraine,Varash,51.336,24.855,28/05/2020,09/06/2020,1.81,,
m916_V,Ukraine,Varash,52.336,25.855,28/05/2020,09/06/2020,1.81,,
m916_Z,Ukraine,Varash,50.336,25.855,28/05/2020,09/06/2020,1.81,,
m917_C,Ukraine,Volya,47.903,31.018,02/04/2020,09/04/2020,1.53,,
m917_S,Ukraine,Volya,47.903,32.018,02/04/2020,09/04/2020,1.53,,
m917_J,Ukraine,Volya,47.903,30.018,02/04/2020,09/04/2020,1.53,,
m917_V,Ukraine,Volya,48.903,31.018,02/04/2020,09/04/2020,1.53,,
m917_Z,Ukraine,Volya,46.903,31.018,02/04/2020,09/04/2020,1.53,,
m918_C,Ukraine,Volya,47.903,31.018,09/04/2020,16/04/2020,81.2,,
m918_S,Ukraine,Volya,47.903,32.018,09/04/2020,16/04/2020,81.2,,
m918_J,Ukraine,Volya,47.903,30.018,09/04/2020,16/04/2020,81.2,,
m918_V,Ukraine,Volya,48.903,31.018,09/04/2020,16/04/2020,81.2,,
m918_Z,Ukraine,Volya,46.903,31.018,09/04/2020,16/04/2020,81.2,,
m919_C,Ukraine,VRP-750,51.385,30.101,29/03/2020,03/04/2020,390,20,5.1
m919_S,Ukraine,VRP-750,51.385,31.101,29/03/2020,03/04/2020,390,20,5.1
m919_J,Ukraine,VRP-750,51.385,29.101,29/03/2020,03/04/2020,390,20,5.1
m919_V,Ukraine,VRP-750,52.385,30.101,29/03/2020,03/04/2020,390,20,5.1
m919_Z,Ukraine,VRP-750,50.385,30.101,29/03/2020,03/04/2020,390,20,5.1
m920_C,Ukraine,VRP-750,51.385,30.101,03/04/2020,08/04/2020,630,30,4.8
m920_S,Ukraine,VRP-750,51.385,31.101,03/04/2020,08/04/2020,630,30,4.8
m920_J,Ukraine,VRP-750,51.385,29.101,03/04/2020,08/04/2020,630,30,4.8
m920_V,Ukraine,VRP-750,52.385,30.101,03/04/2020,08/04/2020,630,30,4.8
m920_Z,Ukraine,VRP-750,50.385,30.101,03/04/2020,08/04/2020,630,30,4.8
m921_C,Ukraine,VRP-750,51.385,30.101,08/04/2020,13/04/2020,1400,60,4.3
m921_S,Ukraine,VRP-750,51.385,31.101,08/04/2020,13/04/2020,1400,60,4.3
m921_J,Ukraine,VRP-750,51.385,29.101,08/04/2020,13/04/2020,1400,60,4.3
m921_V,Ukraine,VRP-750,52.385,30.101,08/04/2020,13/04/2020,1400,60,4.3
m921_Z,Ukraine,VRP-750,50.385,30.101,08/04/2020,13/04/2020,1400,60,4.3
m922_C,Ukraine,VRP-750,51.385,30.101,13/04/2020,20/04/2020,10000,400,4
m922_S,Ukraine,VRP-750,51.385,31.101,13/04/2020,20/04/2020,10000,400,4
m922_J,Ukraine,VRP-750,51.385,29.101,13/04/2020,20/04/2020,10000,400,4
m922_V,Ukraine,VRP-750,52.385,30.101,13/04/2020,20/04/2020,10000,400,4
m922_Z,Ukraine,VRP-750,50.385,30.101,13/04/2020,20/04/2020,10000,400,4
m923_C,Ukraine,VRP-750,51.385,30.101,20/04/2020,27/04/2020,870,35,4
m923_S,Ukraine,VRP-750,51.385,31.101,20/04/2020,27/04/2020,870,35,4
m923_J,Ukraine,VRP-750,51.385,29.101,20/04/2020,27/04/2020,870,35,4
m923_V,Ukraine,VRP-750,52.385,30.101,20/04/2020,27/04/2020,870,35,4
m923_Z,Ukraine,VRP-750,50.385,30.101,20/04/2020,27/04/2020,870,35,4
m924_C,Ukraine,VRP-750,51.385,30.101,27/04/2020,05/05/2020,710,36,5.1
m924_S,Ukraine,VRP-750,51.385,31.101,27/04/2020,05/05/2020,710,36,5.1
m924_J,Ukraine,VRP-750,51.385,29.101,27/04/2020,05/05/2020,710,36,5.1
m924_V,Ukraine,VRP-750,52.385,30.101,27/04/2020,05/05/2020,710,36,5.1
m924_Z,Ukraine,VRP-750,50.385,30.101,27/04/2020,05/05/2020,710,36,5.1
m925_C,Ukraine,VRP-750,51.385,30.101,05/05/2020,12/05/2020,330,16,4.8
m925_S,Ukraine,VRP-750,51.385,31.101,05/05/2020,12/05/2020,330,16,4.8
m925_J,Ukraine,VRP-750,51.385,29.101,05/05/2020,12/05/2020,330,16,4.8
m925_V,Ukraine,VRP-750,52.385,30.101,05/05/2020,12/05/2020,330,16,4.8
m925_Z,Ukraine,VRP-750,50.385,30.101,05/05/2020,12/05/2020,330,16,4.8
m929_C,Ukraine,V. Vedmezhka,51.31,25.801,30/03/2020,09/04/2020,5.73,,
m929_S,Ukraine,V. Vedmezhka,51.31,26.801,30/03/2020,09/04/2020,5.73,,
m929_J,Ukraine,V. Vedmezhka,51.31,24.801,30/03/2020,09/04/2020,5.73,,
m929_V,Ukraine,V. Vedmezhka,52.31,25.801,30/03/2020,09/04/2020,5.73,,
m929_Z,Ukraine,V. Vedmezhka,50.31,25.801,30/03/2020,09/04/2020,5.73,,
m930_C,Ukraine,V. Vedmezhka,51.31,25.801,09/04/2020,16/04/2020,3.55,,
m930_S,Ukraine,V. Vedmezhka,51.31,26.801,09/04/2020,16/04/2020,3.55,,
m930_J,Ukraine,V. Vedmezhka,51.31,24.801,09/04/2020,16/04/2020,3.55,,
m930_V,Ukraine,V. Vedmezhka,52.31,25.801,09/04/2020,16/04/2020,3.55,,
m930_Z,Ukraine,V. Vedmezhka,50.31,25.801,09/04/2020,16/04/2020,3.55,,
m931_C,Ukraine,V. Vedmezhka,51.31,25.801,16/04/2020,22/04/2020,6.91,,
m931_S,Ukraine,V. Vedmezhka,51.31,26.801,16/04/2020,22/04/2020,6.91,,
m931_J,Ukraine,V. Vedmezhka,51.31,24.801,16/04/2020,22/04/2020,6.91,,
m931_V,Ukraine,V. Vedmezhka,52.31,25.801,16/04/2020,22/04/2020,6.91,,
m931_Z,Ukraine,V. Vedmezhka,50.31,25.801,16/04/2020,22/04/2020,6.91,,
m932_C,Ukraine,V. Vedmezhka,51.31,25.801,22/04/2020,29/04/2020,2.34,,
m932_S,Ukraine,V. Vedmezhka,51.31,26.801,22/04/2020,29/04/2020,2.34,,
m932_J,Ukraine,V. Vedmezhka,51.31,24.801,22/04/2020,29/04/2020,2.34,,
m932_V,Ukraine,V. Vedmezhka,52.31,25.801,22/04/2020,29/04/2020,2.34,,
m932_Z,Ukraine,V. Vedmezhka,50.31,25.801,22/04/2020,29/04/2020,2.34,,
m933_C,Ukraine,V. Vedmezhka,51.31,25.801,29/04/2020,12/05/2020,2.89,,
m933_S,Ukraine,V. Vedmezhka,51.31,26.801,29/04/2020,12/05/2020,2.89,,
m933_J,Ukraine,V. Vedmezhka,51.31,24.801,29/04/2020,12/05/2020,2.89,,
m933_V,Ukraine,V. Vedmezhka,52.31,25.801,29/04/2020,12/05/2020,2.89,,
m933_Z,Ukraine,V. Vedmezhka,50.31,25.801,29/04/2020,12/05/2020,2.89,,
m934_C,Ukraine,V. Vedmezhka,51.31,25.801,12/05/2020,19/05/2020,1.25,,
m934_S,Ukraine,V. Vedmezhka,51.31,26.801,12/05/2020,19/05/2020,1.25,,
m934_J,Ukraine,V. Vedmezhka,51.31,24.801,12/05/2020,19/05/2020,1.25,,
m934_V,Ukraine,V. Vedmezhka,52.31,25.801,12/05/2020,19/05/2020,1.25,,
m934_Z,Ukraine,V. Vedmezhka,50.31,25.801,12/05/2020,19/05/2020,1.25,,
m935_C,Ukraine,V. Vedmezhka,51.31,25.801,19/05/2020,28/05/2020,1.68,,
m935_S,Ukraine,V. Vedmezhka,51.31,26.801,19/05/2020,28/05/2020,1.68,,
m935_J,Ukraine,V. Vedmezhka,51.31,24.801,19/05/2020,28/05/2020,1.68,,
m935_V,Ukraine,V. Vedmezhka,52.31,25.801,19/05/2020,28/05/2020,1.68,,
m935_Z,Ukraine,V. Vedmezhka,50.31,25.801,19/05/2020,28/05/2020,1.68,,
m936_C,Ukraine,V. Vedmezhka,51.31,25.801,28/05/2020,09/06/2020,1.87,,
m936_S,Ukraine,V. Vedmezhka,51.31,26.801,28/05/2020,09/06/2020,1.87,,
m936_J,Ukraine,V. Vedmezhka,51.31,24.801,28/05/2020,09/06/2020,1.87,,
m936_V,Ukraine,V. Vedmezhka,52.31,25.801,28/05/2020,09/06/2020,1.87,,
m936_Z,Ukraine,V. Vedmezhka,50.31,25.801,28/05/2020,09/06/2020,1.87,,
m940_C,Ukraine,V. Zholudsk,51.311,26.093,31/03/2020,10/04/2020,6.5,,
m940_S,Ukraine,V. Zholudsk,51.311,27.093,31/03/2020,10/04/2020,6.5,,
m940_J,Ukraine,V. Zholudsk,51.311,25.093,31/03/2020,10/04/2020,6.5,,
m940_V,Ukraine,V. Zholudsk,52.311,26.093,31/03/2020,10/04/2020,6.5,,
m940_Z,Ukraine,V. Zholudsk,50.311,26.093,31/03/2020,10/04/2020,6.5,,
m941_C,Ukraine,V. Zholudsk,51.311,26.093,10/04/2020,15/04/2020,10.3,,
m941_S,Ukraine,V. Zholudsk,51.311,27.093,10/04/2020,15/04/2020,10.3,,
m941_J,Ukraine,V. Zholudsk,51.311,25.093,10/04/2020,15/04/2020,10.3,,
m941_V,Ukraine,V. Zholudsk,52.311,26.093,10/04/2020,15/04/2020,10.3,,
m941_Z,Ukraine,V. Zholudsk,50.311,26.093,10/04/2020,15/04/2020,10.3,,
m942_C,Ukraine,V. Zholudsk,51.311,26.093,15/04/2020,21/04/2020,6.08,,
m942_S,Ukraine,V. Zholudsk,51.311,27.093,15/04/2020,21/04/2020,6.08,,
m942_J,Ukraine,V. Zholudsk,51.311,25.093,15/04/2020,21/04/2020,6.08,,
m942_V,Ukraine,V. Zholudsk,52.311,26.093,15/04/2020,21/04/2020,6.08,,
m942_Z,Ukraine,V. Zholudsk,50.311,26.093,15/04/2020,21/04/2020,6.08,,
m943_C,Ukraine,V. Zholudsk,51.311,26.093,21/04/2020,29/04/2020,3.1,,
m943_S,Ukraine,V. Zholudsk,51.311,27.093,21/04/2020,29/04/2020,3.1,,
m943_J,Ukraine,V. Zholudsk,51.311,25.093,21/04/2020,29/04/2020,3.1,,
m943_V,Ukraine,V. Zholudsk,52.311,26.093,21/04/2020,29/04/2020,3.1,,
m943_Z,Ukraine,V. Zholudsk,50.311,26.093,21/04/2020,29/04/2020,3.1,,
m944_C,Ukraine,V. Zholudsk,51.311,26.093,29/04/2020,12/05/2020,3.48,,
m944_S,Ukraine,V. Zholudsk,51.311,27.093,29/04/2020,12/05/2020,3.48,,
m944_J,Ukraine,V. Zholudsk,51.311,25.093,29/04/2020,12/05/2020,3.48,,
m944_V,Ukraine,V. Zholudsk,52.311,26.093,29/04/2020,12/05/2020,3.48,,
m944_Z,Ukraine,V. Zholudsk,50.311,26.093,29/04/2020,12/05/2020,3.48,,
m945_C,Ukraine,V. Zholudsk,51.311,26.093,12/05/2020,20/05/2020,1.31,,
m945_S,Ukraine,V. Zholudsk,51.311,27.093,12/05/2020,20/05/2020,1.31,,
m945_J,Ukraine,V. Zholudsk,51.311,25.093,12/05/2020,20/05/2020,1.31,,
m945_V,Ukraine,V. Zholudsk,52.311,26.093,12/05/2020,20/05/2020,1.31,,
m945_Z,Ukraine,V. Zholudsk,50.311,26.093,12/05/2020,20/05/2020,1.31,,
m946_C,Ukraine,V. Zholudsk,51.311,26.093,20/05/2020,29/05/2020,3.08,,
m946_S,Ukraine,V. Zholudsk,51.311,27.093,20/05/2020,29/05/2020,3.08,,
m946_J,Ukraine,V. Zholudsk,51.311,25.093,20/05/2020,29/05/2020,3.08,,
m946_V,Ukraine,V. Zholudsk,52.311,26.093,20/05/2020,29/05/2020,3.08,,
m946_Z,Ukraine,V. Zholudsk,50.311,26.093,20/05/2020,29/05/2020,3.08,,
m947_C,Ukraine,V. Zholudsk,51.311,26.093,29/05/2020,10/06/2020,2.08,,
m947_S,Ukraine,V. Zholudsk,51.311,27.093,29/05/2020,10/06/2020,2.08,,
m947_J,Ukraine,V. Zholudsk,51.311,25.093,29/05/2020,10/06/2020,2.08,,
m947_V,Ukraine,V. Zholudsk,52.311,26.093,29/05/2020,10/06/2020,2.08,,
m947_Z,Ukraine,V. Zholudsk,50.311,26.093,29/05/2020,10/06/2020,2.08,,
m948_C,Ukraine,Yasen,51.177,29.439,05/04/2020,05/04/2020,1300,65,5
m948_S,Ukraine,Yasen,51.177,30.439,05/04/2020,05/04/2020,1300,65,5
m948_J,Ukraine,Yasen,51.177,28.439,05/04/2020,05/04/2020,1300,65,5
m948_V,Ukraine,Yasen,52.177,29.439,05/04/2020,05/04/2020,1300,65,5
m948_Z,Ukraine,Yasen,50.177,29.439,05/04/2020,05/04/2020,1300,65,5
m949_C,Ukraine,Yuzhnoukrainsk,47.81,31.22,31/03/2020,07/04/2020,8.27,,
m949_S,Ukraine,Yuzhnoukrainsk,47.81,32.22,31/03/2020,07/04/2020,8.27,,
m949_J,Ukraine,Yuzhnoukrainsk,47.81,30.22,31/03/2020,07/04/2020,8.27,,
m949_V,Ukraine,Yuzhnoukrainsk,48.81,31.22,31/03/2020,07/04/2020,8.27,,
m949_Z,Ukraine,Yuzhnoukrainsk,46.81,31.22,31/03/2020,07/04/2020,8.27,,
m950_C,Ukraine,Yuzhnoukrainsk,47.81,31.22,03/04/2020,06/04/2020,<0.89,,
